id,PROLIFIC_ID,STUDY_ID,SESSION_ID,treatment,secondsTaken,rumour,rumourId,evidence,code,mockGender,timestamp,warning,reshared
155,155,1,155,False,91.66,R1,R1-9,high,affirms,Male,40,False,True
155,155,1,155,False,91.66,R2,R2-9,low,denies,Male,27,False,False
155,155,1,155,False,91.66,R1,R1-10,high,denies,Female,37,False,False
155,155,1,155,False,91.66,R2,R2-10,low,neutral,Male,33,False,True
157,157,1,157,False,67.81,R1,R1-1,high,neutral,Female,55,False,True
157,157,1,157,False,67.81,R2,R2-1,low,questions,Female,52,False,True
157,157,1,157,False,67.81,R1,R1-2,high,denies,Male,8,False,False
157,157,1,157,False,67.81,R2,R2-2,low,denies,Male,21,False,True
157,157,1,157,False,67.81,R1,R1-3,high,denies,Female,34,False,True
157,157,1,157,False,67.81,R2,R2-3,low,denies,Female,42,False,True
157,157,1,157,False,67.81,R1,R1-4,high,questions,Male,57,False,False
157,157,1,157,False,67.81,R2,R2-4,low,questions,Female,53,False,True
157,157,1,157,False,67.81,R1,R1-5,high,affirms,Female,4,False,True
157,157,1,157,False,67.81,R2,R2-5,low,affirms,Female,6,False,False
157,157,1,157,False,67.81,R1,R1-6,high,affirms,Female,38,False,False
157,157,1,157,False,67.81,R2,R2-6,low,denies,Female,31,False,False
157,157,1,157,False,67.81,R1,R1-7,high,denies,Male,41,False,False
157,157,1,157,False,67.81,R2,R2-7,low,affirms,Female,17,False,False
157,157,1,157,False,67.81,R1,R1-8,high,affirms,Female,49,False,True
157,157,1,157,False,67.81,R2,R2-8,low,denies,Female,39,False,True
157,157,1,157,False,67.81,R1,R1-9,high,affirms,Female,49,False,True
157,157,1,157,False,67.81,R2,R2-9,low,denies,Male,6,False,True
157,157,1,157,False,67.81,R1,R1-10,high,denies,Male,36,False,False
157,157,1,157,False,67.81,R2,R2-10,low,questions,Male,15,False,True
159,159,1,159,True,92.36,R1,R1-1,high,neutral,Female,59,False,True
159,159,1,159,True,92.36,R2,R2-1,low,denies,Male,28,False,True
159,159,1,159,True,92.36,R1,R1-2,high,affirms,Female,51,False,False
159,159,1,159,True,92.36,R2,R2-2,low,affirms,Male,17,True,True
159,159,1,159,True,92.36,R1,R1-3,high,denies,Female,59,False,False
159,159,1,159,True,92.36,R2,R2-3,low,denies,Female,49,False,True
159,159,1,159,True,92.36,R1,R1-4,high,questions,Male,54,False,True
159,159,1,159,True,92.36,R2,R2-4,low,denies,Female,26,False,False
159,159,1,159,True,92.36,R1,R1-5,high,affirms,Female,17,False,True
159,159,1,159,True,92.36,R2,R2-5,low,questions,Male,10,False,False
159,159,1,159,True,92.36,R1,R1-6,high,affirms,Male,33,False,True
159,159,1,159,True,92.36,R2,R2-6,low,affirms,Male,55,False,True
159,159,1,159,True,92.36,R1,R1-7,high,denies,Male,43,False,False
159,159,1,159,True,92.36,R2,R2-7,low,affirms,Male,24,False,False
159,159,1,159,True,92.36,R1,R1-8,high,denies,Male,36,False,False
159,159,1,159,True,92.36,R2,R2-8,low,neutral,Male,41,False,False
159,159,1,159,True,92.36,R1,R1-9,high,denies,Male,56,False,False
159,159,1,159,True,92.36,R2,R2-9,low,affirms,Male,51,True,False
159,159,1,159,True,92.36,R1,R1-10,high,affirms,Male,10,False,True
159,159,1,159,True,92.36,R2,R2-10,low,affirms,Female,53,True,False
160,160,1,160,False,102.08,R1,R1-1,high,affirms,Male,45,False,False
160,160,1,160,False,102.08,R2,R2-1,low,questions,Male,8,False,True
160,160,1,160,False,102.08,R1,R1-2,high,questions,Female,39,False,False
160,160,1,160,False,102.08,R2,R2-2,low,questions,Female,46,False,True
160,160,1,160,False,102.08,R1,R1-3,high,denies,Male,43,False,False
160,160,1,160,False,102.08,R2,R2-3,low,affirms,Female,27,False,True
160,160,1,160,False,102.08,R1,R1-4,high,affirms,Female,46,False,True
160,160,1,160,False,102.08,R2,R2-4,low,denies,Male,51,False,True
160,160,1,160,False,102.08,R1,R1-5,high,denies,Male,46,False,False
160,160,1,160,False,102.08,R2,R2-5,low,neutral,Male,22,False,True
160,160,1,160,False,102.08,R1,R1-6,high,affirms,Male,33,False,False
160,160,1,160,False,102.08,R2,R2-6,low,affirms,Female,54,False,True
160,160,1,160,False,102.08,R1,R1-7,high,affirms,Male,54,False,False
160,160,1,160,False,102.08,R2,R2-7,low,affirms,Male,21,False,False
160,160,1,160,False,102.08,R1,R1-8,high,affirms,Male,39,False,True
160,160,1,160,False,102.08,R2,R2-8,low,denies,Male,5,False,True
160,160,1,160,False,102.08,R1,R1-9,high,denies,Female,24,False,True
160,160,1,160,False,102.08,R2,R2-9,low,denies,Female,58,False,False
160,160,1,160,False,102.08,R1,R1-10,high,affirms,Female,2,False,True
160,160,1,160,False,102.08,R2,R2-10,low,denies,Male,34,False,False
161,161,1,161,True,112.81,R1,R1-1,high,affirms,Male,8,False,False
161,161,1,161,True,112.81,R2,R2-1,low,questions,Female,35,False,False
161,161,1,161,True,112.81,R1,R1-2,high,affirms,Female,57,False,True
161,161,1,161,True,112.81,R2,R2-2,low,affirms,Male,11,True,False
161,161,1,161,True,112.81,R1,R1-3,high,denies,Female,6,False,True
161,161,1,161,True,112.81,R2,R2-3,low,denies,Female,2,False,True
161,161,1,161,True,112.81,R1,R1-4,high,questions,Female,48,False,True
161,161,1,161,True,112.81,R2,R2-4,low,affirms,Female,4,False,False
161,161,1,161,True,112.81,R1,R1-5,high,affirms,Male,25,False,True
161,161,1,161,True,112.81,R2,R2-5,low,affirms,Female,51,False,True
161,161,1,161,True,112.81,R1,R1-6,high,neutral,Female,58,False,True
161,161,1,161,True,112.81,R2,R2-6,low,questions,Female,41,False,False
161,161,1,161,True,112.81,R1,R1-7,high,affirms,Male,53,False,False
161,161,1,161,True,112.81,R2,R2-7,low,neutral,Female,36,False,False
161,161,1,161,True,112.81,R1,R1-8,high,affirms,Female,36,False,True
161,161,1,161,True,112.81,R2,R2-8,low,affirms,Female,32,True,False
161,161,1,161,True,112.81,R1,R1-9,high,denies,Male,29,False,False
161,161,1,161,True,112.81,R2,R2-9,low,denies,Female,17,False,True
161,161,1,161,True,112.81,R1,R1-10,high,denies,Female,9,False,False
161,161,1,161,True,112.81,R2,R2-10,low,affirms,Male,58,True,False
164,164,1,164,False,91.37,R1,R1-1,high,affirms,Female,51,False,False
164,164,1,164,False,91.37,R2,R2-1,low,denies,Male,9,False,True
164,164,1,164,False,91.37,R1,R1-2,high,denies,Male,12,False,False
164,164,1,164,False,91.37,R2,R2-2,low,denies,Male,21,False,True
164,164,1,164,False,91.37,R1,R1-3,high,denies,Female,52,False,False
164,164,1,164,False,91.37,R2,R2-3,low,denies,Male,52,False,False
164,164,1,164,False,91.37,R1,R1-4,high,neutral,Male,2,False,True
164,164,1,164,False,91.37,R2,R2-4,low,affirms,Female,10,False,False
164,164,1,164,False,91.37,R1,R1-5,high,affirms,Male,30,False,False
164,164,1,164,False,91.37,R2,R2-5,low,affirms,Female,44,False,True
164,164,1,164,False,91.37,R1,R1-6,high,denies,Female,59,False,False
164,164,1,164,False,91.37,R2,R2-6,low,affirms,Female,46,False,True
164,164,1,164,False,91.37,R1,R1-7,high,denies,Female,57,False,True
164,164,1,164,False,91.37,R2,R2-7,low,questions,Male,55,False,False
164,164,1,164,False,91.37,R1,R1-8,high,questions,Male,47,False,False
164,164,1,164,False,91.37,R2,R2-8,low,questions,Female,5,False,True
164,164,1,164,False,91.37,R1,R1-9,high,neutral,Female,9,False,False
164,164,1,164,False,91.37,R2,R2-9,low,denies,Male,5,False,True
164,164,1,164,False,91.37,R1,R1-10,high,affirms,Female,21,False,True
164,164,1,164,False,91.37,R2,R2-10,low,denies,Female,3,False,True
165,165,1,165,True,85.71,R1,R1-1,high,affirms,Female,1,False,False
165,165,1,165,True,85.71,R2,R2-1,low,questions,Female,34,False,False
165,165,1,165,True,85.71,R1,R1-2,high,denies,Male,18,False,False
165,165,1,165,True,85.71,R2,R2-2,low,denies,Male,13,False,True
165,165,1,165,True,85.71,R1,R1-3,high,denies,Female,26,False,False
165,165,1,165,True,85.71,R2,R2-3,low,affirms,Female,6,True,True
165,165,1,165,True,85.71,R1,R1-4,high,affirms,Female,37,False,True
165,165,1,165,True,85.71,R2,R2-4,low,affirms,Female,41,False,True
165,165,1,165,True,85.71,R1,R1-5,high,denies,Female,1,False,True
165,165,1,165,True,85.71,R2,R2-5,low,affirms,Female,39,True,False
165,165,1,165,True,85.71,R1,R1-6,high,denies,Female,25,False,True
165,165,1,165,True,85.71,R2,R2-6,low,neutral,Male,52,False,True
165,165,1,165,True,85.71,R1,R1-7,high,neutral,Male,10,False,False
165,165,1,165,True,85.71,R2,R2-7,low,affirms,Male,3,False,False
165,165,1,165,True,85.71,R1,R1-8,high,neutral,Male,6,False,True
165,165,1,165,True,85.71,R2,R2-8,low,denies,Female,57,False,True
165,165,1,165,True,85.71,R1,R1-9,high,denies,Female,21,False,False
165,165,1,165,True,85.71,R2,R2-9,low,affirms,Male,34,True,False
165,165,1,165,True,85.71,R1,R1-10,high,affirms,Male,8,False,True
165,165,1,165,True,85.71,R2,R2-10,low,denies,Female,38,False,True
166,166,1,166,False,73.37,R1,R1-1,high,questions,Male,12,False,True
166,166,1,166,False,73.37,R2,R2-1,low,affirms,Female,56,False,True
166,166,1,166,False,73.37,R1,R1-2,high,neutral,Male,28,False,True
166,166,1,166,False,73.37,R2,R2-2,low,questions,Female,44,False,True
166,166,1,166,False,73.37,R1,R1-3,high,denies,Female,48,False,False
166,166,1,166,False,73.37,R2,R2-3,low,affirms,Male,42,False,False
166,166,1,166,False,73.37,R1,R1-4,high,neutral,Male,11,False,False
166,166,1,166,False,73.37,R2,R2-4,low,denies,Female,28,False,False
166,166,1,166,False,73.37,R1,R1-5,high,neutral,Female,1,False,False
166,166,1,166,False,73.37,R2,R2-5,low,denies,Female,55,False,True
166,166,1,166,False,73.37,R1,R1-6,high,denies,Male,38,False,True
166,166,1,166,False,73.37,R2,R2-6,low,questions,Female,12,False,True
166,166,1,166,False,73.37,R1,R1-7,high,affirms,Female,53,False,True
166,166,1,166,False,73.37,R2,R2-7,low,questions,Male,40,False,False
166,166,1,166,False,73.37,R1,R1-8,high,neutral,Female,10,False,False
166,166,1,166,False,73.37,R2,R2-8,low,questions,Female,34,False,True
166,166,1,166,False,73.37,R1,R1-9,high,affirms,Female,20,False,True
166,166,1,166,False,73.37,R2,R2-9,low,questions,Male,33,False,False
166,166,1,166,False,73.37,R1,R1-10,high,denies,Female,35,False,False
166,166,1,166,False,73.37,R2,R2-10,low,neutral,Male,23,False,False
167,167,1,167,True,72.9,R1,R1-1,high,affirms,Female,57,False,True
167,167,1,167,True,72.9,R2,R2-1,low,affirms,Female,41,False,True
167,167,1,167,True,72.9,R1,R1-2,high,denies,Male,10,False,False
167,167,1,167,True,72.9,R2,R2-2,low,affirms,Female,14,True,True
167,167,1,167,True,72.9,R1,R1-3,high,denies,Female,7,False,False
167,167,1,167,True,72.9,R2,R2-3,low,denies,Male,11,False,True
167,167,1,167,True,72.9,R1,R1-4,high,neutral,Female,58,False,False
167,167,1,167,True,72.9,R2,R2-4,low,affirms,Female,20,False,False
167,167,1,167,True,72.9,R1,R1-5,high,affirms,Male,53,False,True
167,167,1,167,True,72.9,R2,R2-5,low,neutral,Female,5,False,True
167,167,1,167,True,72.9,R1,R1-6,high,questions,Female,46,False,True
167,167,1,167,True,72.9,R2,R2-6,low,denies,Male,18,False,True
167,167,1,167,True,72.9,R1,R1-7,high,questions,Male,2,False,True
167,167,1,167,True,72.9,R2,R2-7,low,affirms,Male,44,True,True
167,167,1,167,True,72.9,R1,R1-8,high,affirms,Male,10,False,False
167,167,1,167,True,72.9,R2,R2-8,low,affirms,Female,17,True,False
167,167,1,167,True,72.9,R1,R1-9,high,denies,Female,8,False,False
167,167,1,167,True,72.9,R2,R2-9,low,questions,Female,56,False,True
167,167,1,167,True,72.9,R1,R1-10,high,denies,Female,27,False,True
167,167,1,167,True,72.9,R2,R2-10,low,questions,Male,10,False,False
168,168,1,168,True,111.63,R1,R1-1,high,affirms,Female,12,False,True
168,168,1,168,True,111.63,R2,R2-1,low,denies,Female,43,False,False
168,168,1,168,True,111.63,R1,R1-2,high,affirms,Female,24,False,False
168,168,1,168,True,111.63,R2,R2-2,low,denies,Female,6,False,False
168,168,1,168,True,111.63,R1,R1-3,high,affirms,Female,29,False,True
168,168,1,168,True,111.63,R2,R2-3,low,affirms,Male,1,True,True
168,168,1,168,True,111.63,R1,R1-4,high,questions,Male,8,False,True
168,168,1,168,True,111.63,R2,R2-4,low,denies,Male,18,False,True
168,168,1,168,True,111.63,R1,R1-5,high,denies,Male,49,False,True
168,168,1,168,True,111.63,R2,R2-5,low,denies,Male,1,False,True
168,168,1,168,True,111.63,R1,R1-6,high,affirms,Male,27,False,False
168,168,1,168,True,111.63,R2,R2-6,low,affirms,Male,4,False,True
168,168,1,168,True,111.63,R1,R1-7,high,affirms,Female,37,False,True
168,168,1,168,True,111.63,R2,R2-7,low,affirms,Male,37,True,False
168,168,1,168,True,111.63,R1,R1-8,high,questions,Male,28,False,False
168,168,1,168,True,111.63,R2,R2-8,low,affirms,Female,35,False,True
168,168,1,168,True,111.63,R1,R1-9,high,questions,Female,4,False,False
168,168,1,168,True,111.63,R2,R2-9,low,affirms,Male,31,True,True
168,168,1,168,True,111.63,R1,R1-10,high,denies,Male,6,False,True
168,168,1,168,True,111.63,R2,R2-10,low,questions,Male,48,False,True
169,169,1,169,True,76.49,R1,R1-1,high,questions,Female,16,False,True
169,169,1,169,True,76.49,R2,R2-1,low,denies,Female,28,False,True
169,169,1,169,True,76.49,R1,R1-2,high,affirms,Male,11,False,True
169,169,1,169,True,76.49,R2,R2-2,low,denies,Male,43,False,True
169,169,1,169,True,76.49,R1,R1-3,high,neutral,Female,12,False,False
169,169,1,169,True,76.49,R2,R2-3,low,affirms,Female,35,False,False
169,169,1,169,True,76.49,R1,R1-4,high,denies,Female,52,False,True
169,169,1,169,True,76.49,R2,R2-4,low,denies,Male,16,False,True
169,169,1,169,True,76.49,R1,R1-5,high,questions,Male,28,False,True
169,169,1,169,True,76.49,R2,R2-5,low,denies,Male,32,False,False
169,169,1,169,True,76.49,R1,R1-6,high,questions,Female,36,False,True
169,169,1,169,True,76.49,R2,R2-6,low,denies,Male,31,False,True
169,169,1,169,True,76.49,R1,R1-7,high,questions,Male,54,False,False
169,169,1,169,True,76.49,R2,R2-7,low,questions,Male,47,False,True
169,169,1,169,True,76.49,R1,R1-8,high,affirms,Female,31,False,True
169,169,1,169,True,76.49,R2,R2-8,low,questions,Female,27,False,False
169,169,1,169,True,76.49,R1,R1-9,high,affirms,Male,37,False,True
169,169,1,169,True,76.49,R2,R2-9,low,denies,Female,45,False,False
169,169,1,169,True,76.49,R1,R1-10,high,neutral,Female,37,False,False
169,169,1,169,True,76.49,R2,R2-10,low,denies,Male,28,False,True
170,170,1,170,False,89.24,R1,R1-1,high,affirms,Female,53,False,True
170,170,1,170,False,89.24,R2,R2-1,low,neutral,Female,4,False,True
170,170,1,170,False,89.24,R1,R1-2,high,affirms,Male,48,False,True
170,170,1,170,False,89.24,R2,R2-2,low,affirms,Male,29,False,True
170,170,1,170,False,89.24,R1,R1-3,high,questions,Female,56,False,True
170,170,1,170,False,89.24,R2,R2-3,low,denies,Female,13,False,True
170,170,1,170,False,89.24,R1,R1-4,high,affirms,Female,24,False,True
170,170,1,170,False,89.24,R2,R2-4,low,affirms,Female,21,False,True
170,170,1,170,False,89.24,R1,R1-5,high,questions,Male,34,False,True
170,170,1,170,False,89.24,R2,R2-5,low,neutral,Male,41,False,False
170,170,1,170,False,89.24,R1,R1-6,high,questions,Male,59,False,False
170,170,1,170,False,89.24,R2,R2-6,low,affirms,Male,27,False,True
170,170,1,170,False,89.24,R1,R1-7,high,affirms,Male,37,False,True
170,170,1,170,False,89.24,R2,R2-7,low,denies,Female,44,False,True
170,170,1,170,False,89.24,R1,R1-8,high,affirms,Male,51,False,True
170,170,1,170,False,89.24,R2,R2-8,low,questions,Male,53,False,True
170,170,1,170,False,89.24,R1,R1-9,high,questions,Male,6,False,False
170,170,1,170,False,89.24,R2,R2-9,low,neutral,Male,14,False,False
170,170,1,170,False,89.24,R1,R1-10,high,affirms,Female,29,False,False
170,170,1,170,False,89.24,R2,R2-10,low,neutral,Male,56,False,True
171,171,1,171,True,115.67,R1,R1-1,high,affirms,Female,56,False,True
171,171,1,171,True,115.67,R2,R2-1,low,affirms,Female,32,False,False
171,171,1,171,True,115.67,R1,R1-2,high,denies,Male,51,False,False
171,171,1,171,True,115.67,R2,R2-2,low,denies,Female,41,False,True
171,171,1,171,True,115.67,R1,R1-3,high,denies,Male,8,False,False
171,171,1,171,True,115.67,R2,R2-3,low,questions,Female,34,False,False
171,171,1,171,True,115.67,R1,R1-4,high,denies,Female,9,False,False
171,171,1,171,True,115.67,R2,R2-4,low,questions,Male,16,False,True
171,171,1,171,True,115.67,R1,R1-5,high,questions,Female,36,False,False
171,171,1,171,True,115.67,R2,R2-5,low,affirms,Female,16,False,False
171,171,1,171,True,115.67,R1,R1-6,high,denies,Male,22,False,False
171,171,1,171,True,115.67,R2,R2-6,low,neutral,Male,7,False,True
171,171,1,171,True,115.67,R1,R1-7,high,neutral,Male,16,False,True
171,171,1,171,True,115.67,R2,R2-7,low,questions,Female,36,False,False
171,171,1,171,True,115.67,R1,R1-8,high,questions,Male,37,False,False
171,171,1,171,True,115.67,R2,R2-8,low,questions,Male,9,False,True
171,171,1,171,True,115.67,R1,R1-9,high,affirms,Male,39,False,False
171,171,1,171,True,115.67,R2,R2-9,low,affirms,Male,33,True,True
171,171,1,171,True,115.67,R1,R1-10,high,affirms,Male,32,False,True
171,171,1,171,True,115.67,R2,R2-10,low,denies,Male,23,False,False
172,172,1,172,False,98.47,R1,R1-1,high,neutral,Male,24,False,True
172,172,1,172,False,98.47,R2,R2-1,low,questions,Female,49,False,True
172,172,1,172,False,98.47,R1,R1-2,high,affirms,Male,4,False,False
172,172,1,172,False,98.47,R2,R2-2,low,questions,Female,10,False,True
172,172,1,172,False,98.47,R1,R1-3,high,questions,Male,41,False,False
172,172,1,172,False,98.47,R2,R2-3,low,neutral,Female,46,False,True
172,172,1,172,False,98.47,R1,R1-4,high,affirms,Male,38,False,False
172,172,1,172,False,98.47,R2,R2-4,low,neutral,Female,1,False,True
172,172,1,172,False,98.47,R1,R1-5,high,questions,Female,30,False,True
172,172,1,172,False,98.47,R2,R2-5,low,denies,Male,58,False,True
172,172,1,172,False,98.47,R1,R1-6,high,questions,Male,54,False,False
172,172,1,172,False,98.47,R2,R2-6,low,affirms,Female,1,False,False
172,172,1,172,False,98.47,R1,R1-7,high,neutral,Male,8,False,True
172,172,1,172,False,98.47,R2,R2-7,low,questions,Female,24,False,True
172,172,1,172,False,98.47,R1,R1-8,high,questions,Female,9,False,False
172,172,1,172,False,98.47,R2,R2-8,low,affirms,Female,2,False,False
172,172,1,172,False,98.47,R1,R1-9,high,denies,Female,59,False,False
172,172,1,172,False,98.47,R2,R2-9,low,denies,Female,43,False,True
172,172,1,172,False,98.47,R1,R1-10,high,questions,Female,36,False,True
172,172,1,172,False,98.47,R2,R2-10,low,denies,Male,56,False,False
173,173,1,173,False,84.53,R1,R1-1,high,denies,Female,14,False,True
173,173,1,173,False,84.53,R2,R2-1,low,affirms,Female,2,False,False
173,173,1,173,False,84.53,R1,R1-2,high,neutral,Male,21,False,False
173,173,1,173,False,84.53,R2,R2-2,low,denies,Male,24,False,True
173,173,1,173,False,84.53,R1,R1-3,high,affirms,Female,48,False,True
173,173,1,173,False,84.53,R2,R2-3,low,affirms,Female,19,False,True
173,173,1,173,False,84.53,R1,R1-4,high,affirms,Female,54,False,True
173,173,1,173,False,84.53,R2,R2-4,low,denies,Male,12,False,True
173,173,1,173,False,84.53,R1,R1-5,high,denies,Male,22,False,True
173,173,1,173,False,84.53,R2,R2-5,low,denies,Male,13,False,True
173,173,1,173,False,84.53,R1,R1-6,high,denies,Male,33,False,True
173,173,1,173,False,84.53,R2,R2-6,low,questions,Female,28,False,True
173,173,1,173,False,84.53,R1,R1-7,high,denies,Male,29,False,True
173,173,1,173,False,84.53,R2,R2-7,low,denies,Female,6,False,False
173,173,1,173,False,84.53,R1,R1-8,high,denies,Male,47,False,False
173,173,1,173,False,84.53,R2,R2-8,low,denies,Female,14,False,True
173,173,1,173,False,84.53,R1,R1-9,high,denies,Male,35,False,True
173,173,1,173,False,84.53,R2,R2-9,low,denies,Female,47,False,True
173,173,1,173,False,84.53,R1,R1-10,high,affirms,Male,22,False,False
173,173,1,173,False,84.53,R2,R2-10,low,denies,Male,15,False,True
174,174,1,174,False,92.93,R1,R1-1,high,questions,Female,51,False,False
174,174,1,174,False,92.93,R2,R2-1,low,neutral,Female,3,False,False
174,174,1,174,False,92.93,R1,R1-2,high,denies,Female,49,False,False
174,174,1,174,False,92.93,R2,R2-2,low,neutral,Male,20,False,False
174,174,1,174,False,92.93,R1,R1-3,high,affirms,Female,10,False,False
174,174,1,174,False,92.93,R2,R2-3,low,denies,Male,20,False,True
174,174,1,174,False,92.93,R1,R1-4,high,affirms,Female,47,False,True
174,174,1,174,False,92.93,R2,R2-4,low,affirms,Male,38,False,True
174,174,1,174,False,92.93,R1,R1-5,high,neutral,Female,4,False,False
174,174,1,174,False,92.93,R2,R2-5,low,denies,Female,13,False,False
174,174,1,174,False,92.93,R1,R1-6,high,affirms,Male,46,False,False
174,174,1,174,False,92.93,R2,R2-6,low,denies,Female,58,False,True
174,174,1,174,False,92.93,R1,R1-7,high,denies,Female,57,False,True
174,174,1,174,False,92.93,R2,R2-7,low,affirms,Female,33,False,False
174,174,1,174,False,92.93,R1,R1-8,high,neutral,Female,29,False,True
174,174,1,174,False,92.93,R2,R2-8,low,affirms,Male,1,False,False
174,174,1,174,False,92.93,R1,R1-9,high,affirms,Female,29,False,False
174,174,1,174,False,92.93,R2,R2-9,low,affirms,Male,14,False,False
174,174,1,174,False,92.93,R1,R1-10,high,neutral,Female,26,False,True
174,174,1,174,False,92.93,R2,R2-10,low,denies,Male,8,False,False
176,176,1,176,True,88.69,R1,R1-1,high,neutral,Male,55,False,True
176,176,1,176,True,88.69,R2,R2-1,low,denies,Female,52,False,False
176,176,1,176,True,88.69,R1,R1-2,high,affirms,Male,53,False,True
176,176,1,176,True,88.69,R2,R2-2,low,denies,Male,40,False,True
176,176,1,176,True,88.69,R1,R1-3,high,denies,Female,54,False,True
176,176,1,176,True,88.69,R2,R2-3,low,neutral,Female,14,False,True
176,176,1,176,True,88.69,R1,R1-4,high,affirms,Male,12,False,True
176,176,1,176,True,88.69,R2,R2-4,low,denies,Female,25,False,True
176,176,1,176,True,88.69,R1,R1-5,high,denies,Female,49,False,True
176,176,1,176,True,88.69,R2,R2-5,low,questions,Female,14,False,False
176,176,1,176,True,88.69,R1,R1-6,high,neutral,Female,56,False,True
176,176,1,176,True,88.69,R2,R2-6,low,denies,Female,32,False,True
176,176,1,176,True,88.69,R1,R1-7,high,neutral,Female,42,False,False
176,176,1,176,True,88.69,R2,R2-7,low,denies,Female,57,False,True
176,176,1,176,True,88.69,R1,R1-8,high,affirms,Male,34,False,True
176,176,1,176,True,88.69,R2,R2-8,low,denies,Female,29,False,True
176,176,1,176,True,88.69,R1,R1-9,high,questions,Male,7,False,True
176,176,1,176,True,88.69,R2,R2-9,low,questions,Male,15,False,False
176,176,1,176,True,88.69,R1,R1-10,high,affirms,Male,40,False,False
176,176,1,176,True,88.69,R2,R2-10,low,denies,Female,15,False,False
177,177,1,177,False,61.45,R1,R1-1,high,neutral,Male,37,False,True
177,177,1,177,False,61.45,R2,R2-1,low,questions,Female,21,False,True
177,177,1,177,False,61.45,R1,R1-2,high,affirms,Female,14,False,True
177,177,1,177,False,61.45,R2,R2-2,low,questions,Male,37,False,True
177,177,1,177,False,61.45,R1,R1-3,high,affirms,Female,1,False,False
177,177,1,177,False,61.45,R2,R2-3,low,denies,Female,18,False,True
177,177,1,177,False,61.45,R1,R1-4,high,affirms,Female,31,False,True
177,177,1,177,False,61.45,R2,R2-4,low,denies,Male,39,False,True
177,177,1,177,False,61.45,R1,R1-5,high,affirms,Male,55,False,False
177,177,1,177,False,61.45,R2,R2-5,low,affirms,Male,2,False,False
177,177,1,177,False,61.45,R1,R1-6,high,affirms,Female,44,False,True
177,177,1,177,False,61.45,R2,R2-6,low,questions,Male,12,False,True
177,177,1,177,False,61.45,R1,R1-7,high,denies,Female,42,False,False
177,177,1,177,False,61.45,R2,R2-7,low,affirms,Male,41,False,False
177,177,1,177,False,61.45,R1,R1-8,high,neutral,Female,1,False,True
177,177,1,177,False,61.45,R2,R2-8,low,neutral,Male,27,False,False
177,177,1,177,False,61.45,R1,R1-9,high,affirms,Male,25,False,True
177,177,1,177,False,61.45,R2,R2-9,low,affirms,Female,31,False,False
177,177,1,177,False,61.45,R1,R1-10,high,affirms,Female,10,False,True
177,177,1,177,False,61.45,R2,R2-10,low,denies,Male,6,False,True
178,178,1,178,True,81.66,R1,R1-1,high,denies,Female,34,False,False
178,178,1,178,True,81.66,R2,R2-1,low,affirms,Female,42,False,False
178,178,1,178,True,81.66,R1,R1-2,high,denies,Male,9,False,False
178,178,1,178,True,81.66,R2,R2-2,low,affirms,Male,46,True,False
178,178,1,178,True,81.66,R1,R1-3,high,affirms,Male,15,False,True
178,178,1,178,True,81.66,R2,R2-3,low,affirms,Female,49,True,False
178,178,1,178,True,81.66,R1,R1-4,high,questions,Male,58,False,True
178,178,1,178,True,81.66,R2,R2-4,low,neutral,Male,56,False,True
178,178,1,178,True,81.66,R1,R1-5,high,affirms,Male,27,False,False
178,178,1,178,True,81.66,R2,R2-5,low,affirms,Male,3,False,False
178,178,1,178,True,81.66,R1,R1-6,high,affirms,Male,10,False,True
178,178,1,178,True,81.66,R2,R2-6,low,denies,Female,36,False,False
178,178,1,178,True,81.66,R1,R1-7,high,affirms,Male,12,False,True
178,178,1,178,True,81.66,R2,R2-7,low,affirms,Female,11,True,True
178,178,1,178,True,81.66,R1,R1-8,high,denies,Female,28,False,False
178,178,1,178,True,81.66,R2,R2-8,low,questions,Female,1,False,True
178,178,1,178,True,81.66,R1,R1-9,high,denies,Male,18,False,False
178,178,1,178,True,81.66,R2,R2-9,low,denies,Female,53,False,False
178,178,1,178,True,81.66,R1,R1-10,high,denies,Female,28,False,False
178,178,1,178,True,81.66,R2,R2-10,low,denies,Female,19,False,False
179,179,1,179,False,65.68,R1,R1-1,high,denies,Male,26,False,False
179,179,1,179,False,65.68,R2,R2-1,low,denies,Male,16,False,True
179,179,1,179,False,65.68,R1,R1-2,high,questions,Female,37,False,False
179,179,1,179,False,65.68,R2,R2-2,low,questions,Male,48,False,True
179,179,1,179,False,65.68,R1,R1-3,high,affirms,Male,25,False,False
179,179,1,179,False,65.68,R2,R2-3,low,neutral,Female,27,False,False
179,179,1,179,False,65.68,R1,R1-4,high,denies,Male,25,False,True
179,179,1,179,False,65.68,R2,R2-4,low,affirms,Male,1,False,False
179,179,1,179,False,65.68,R1,R1-5,high,neutral,Female,11,False,False
179,179,1,179,False,65.68,R2,R2-5,low,affirms,Female,10,False,False
179,179,1,179,False,65.68,R1,R1-6,high,questions,Female,1,False,False
179,179,1,179,False,65.68,R2,R2-6,low,affirms,Male,41,False,True
179,179,1,179,False,65.68,R1,R1-7,high,denies,Female,30,False,True
179,179,1,179,False,65.68,R2,R2-7,low,denies,Female,51,False,False
179,179,1,179,False,65.68,R1,R1-8,high,denies,Male,24,False,False
179,179,1,179,False,65.68,R2,R2-8,low,denies,Male,1,False,True
179,179,1,179,False,65.68,R1,R1-9,high,denies,Male,15,False,False
